,curso_academico,codigo_universidad,nombre_universidad,codigo_tipo_estudio,nombre_tipo_estudio,codigo_tipo_unidad_responsable,nombre_tipo_unidad_responsable,codigo_unidad_responsable,nombre_unidad_responsable,codigo_titulacion,nombre_titulacion,codigo_rama,descripcion_rama,codigo_interuniversitario,descripcion_interuniversitario,codigo_rol_coordinacion,descripcion_rol_coordinacion,codigo_impartido,descripcion_impartido,anio_inicio,codigo_situacion_actual,descripcion_situacion_actual,codigo_presencialidad,descripcion_grado_presencialidad,codigo_idioma_extranjero,descripcion_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,numero_creditos_ofertados
181,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",4310448 ,Máster Universitario en Recursos Fitogenéticos  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2009,3,En proceso de extincion,1,Estudio presencial,0,No, , , , , , ,60, 
182,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001844 ,Máster Universitario en recursos fitogenéticos  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
183,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053472 ,Facultad de Ciencias,4311228 ,Máster Universitario en Restauración de Ecosistemas por la Universidad Complutense de Madrid; la Universidad de Alcalá; la Universidad Politécnica de Madrid y la Universidad Rey Juan Carlos  ,2,Ciencias,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2006,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,90, 
184,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",4311460 ,Máster Universitario en Sistemas de Ingeniería Civil por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2009,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
185,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051761 ,Escuela Técnica Superior de Ingeniería Aeronáutica y del Espacio,4314779 ,Máster Universitario en Sistemas del Transporte Aéreo por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,0,No, , , , , , ,90, 
186,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000641 ,Máster Universitario en Sistemas Electrónicos  ,3,Ciencias Sociales y Jurídicas,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
187,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4310806 ,Máster Universitario en Sistemas Electrónicos para Entornos Inteligentes por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , ,0, 
188,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051761 ,Escuela Técnica Superior de Ingeniería Aeronáutica y del Espacio,4314759 ,Máster Universitario en Sistemas Espaciales por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,0,No, , , , , , ,120, 
189,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000633 ,Máster Universitario en Sistemas para Entornos Inteligentes  ,1,Artes y Humanidades,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
190,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28031750 ,Escuela Técnica Superior de Ingeniería de Sistemas Informáticos,4314315 ,Máster Universitario en Software de Sistemas Distribuidos y Empotrados por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2013,1,Activo,2,Estudio semipresencial,0,No, , , , , , ,90, 
191,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,4312122 ,Máster Universitario en Software y Sistemas por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,60, 
192,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051876 ,"Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural",4314307 ,Máster Universitario en Técnicas de Lucha contra Incendios Forestales por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2013,1,Activo,3,Estudio no presencial,0,No, , , , , , ,60, 
193,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000629 ,Máster Universitario en Técnicas Experimentales Avanzadas en la Ingeniería Civil  ,3,Ciencias Sociales y Jurídicas,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
194,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001851 ,Máster Universitario en técnicas y sistemas en edificación  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
195,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",4312123 ,Máster Universitario en Tecnología Agroambiental para una Agricultura Sostenible por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2017,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
196,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053836 ,Centro Superior de Diseño de Moda de Madrid,4316996 ,Máster Universitario en Tecnología e Innovación en Diseño de Moda por la Universidad Politécnica de Madrid  ,1,Artes y Humanidades,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2019,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,90, 
197,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4310474 ,Máster Universitario en Tecnología Láser  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , , , 
198,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001853 ,Máster Universitario en tecnología láser  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
199,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",4312017 ,Máster Universitario en Tecnología para el Desarrollo Humano y la Cooperación por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , ,0, 
200,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000636 ,Máster Universitario en Tecnologías de la Información  ,2,Ciencias,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
201,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4310278 ,Máster Universitario en Tecnologías y Sistemas de Comunicaciones  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2009,3,En proceso de extincion,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
202,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001305 ,Máster Universitario en Tecnologías y Sistemas de Telecomunicaciones  ,1,Artes y Humanidades,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
203,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4310808 ,Master Universitario en Telemedicina y Bioingeniería  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , , , 
204,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000634 ,Máster Universitario en Telemedicina y Bioingeniería  ,1,Artes y Humanidades,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
205,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4315810 ,Máster Universitario en Teoría de la Señal y Comunicaciones por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2016,1,Activo,1,Estudio presencial,1,Ingles, , , , , , ,60, 
206,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027849 ,Facultad de Ciencias Matemáticas,4312497 ,Máster Universitario en Tratamiento Estadístico Computacional de la Información por la Universidad Complutense de Madrid y la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2013,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
207,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001303 ,Máster Universitario Erasmus Mundus Aeronautics and Space Technologies  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
208,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053711 ,Centro de Postgrado,4313191 ,Máster Universitario Erasmus Mundus en Física de Plasmas y Fusión Nuclear / European Master of Science in Nuclear Fusion and Engineering Physics (Fusion-EP) por la Universidad Carlos III de Madrid; la Universidad Complutense de Madrid; Universiteit Gent(Bélgica); Universität Stuttgart(Alemania) y Université Henri Poincaré Nancy 1(Francia)  ,2,Ciencias,2,"Si es interuniversitario, con alguna Universidad extranjera",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2011,1,Activo, , ,None,None, , , , , , ,120, 
209,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027758 ,Facultad de Ciencias Físicas,4310670 ,Máster Universitario Europeo en Ciencia de la Fusión Nuclear e Ingeniería Física / European Master in Nuclear Fision Science and Engineering Physics - Master Erasmus Mundus  ,2,Ciencias, , , , ,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , ,0, 
210,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000573 ,Doctor en Programa Oficial de Posgrado en Automática y Robótica  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
211,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000901 ,Doctor en Programa Oficial de Posgrado en biotecnología y recursos genéticos de plantas y microorganismos asociados  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
212,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000568 ,"Doctor en Programa Oficial de Posgrado en ciencia, tecnología e infraestructuras aeroespaciales (CTIA)  ",None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
213,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000237 ,Doctor en Programa Oficial de Posgrado en Ciencia y Tecnología Nuclear  ,4,Ingeniería y Arquitectura, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
214,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000905 ,Doctor en Programa Oficial de Posgrado en ciencias de la actividad física y del deporte  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
215,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027072 ,Facultad de Ciencias Económicas y Empresariales,4000878 ,Doctor en Programa Oficial de Posgrado en Economía y Gestión de la Innovación  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
216,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000904 ,Doctor en Programa Oficial de Posgrado en edificación  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
217,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000578 ,Doctor en Programa Oficial de Posgrado en Estructuras  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
218,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000579 ,Doctor en Programa Oficial de Posgrado en Estudios Interculturales y Literarios  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
219,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000913 ,Doctor en Programa Oficial de Posgrado en física  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
220,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000912 ,Doctor en Programa Oficial de Posgrado en ingeniería biomédica  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
221,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000911 ,Doctor en Programa Oficial de Posgrado en ingeniería de organización  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
222,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000571 ,Doctor en Programa Oficial de Posgrado en Ingeniería de Sistemas y Servicios Accesibles para la Sociedad de la Información  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
223,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000572 ,Doctor en Programa Oficial de Posgrado en Ingeniería de Telecomunicación  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
224,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000910 ,Doctor en Programa Oficial de Posgrado en ingeniería eléctrica  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
225,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000576 ,Doctor en Programa Oficial de Posgrado en Ingeniería Electrónica  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
226,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000575 ,Doctor en Programa Oficial de Posgrado en Ingeniería Informática  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
227,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000574 ,Doctor en Programa Oficial de Posgrado en Ingeniería Informática  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
228,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000909 ,Doctor en Programa Oficial de Posgrado en ingeniería mecánica  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
229,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000907 ,Doctor en Programa Oficial de Posgrado en ingeniería sísmica: dinámica de suelos y estructuras  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
230,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000239 ,"Doctor en Programa Oficial de Posgrado en Investigación, Modelización y Análisis de Riesgo en Medio Ambiente  ",4,Ingeniería y Arquitectura, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
231,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000570 ,Doctor en Programa Oficial de Posgrado en Técnicas Experimentales Avanzadas en la Ingeniería Civil  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
232,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4001753 ,Doctor en Programa Oficial de Posgrado en Técnicas y Sistemas de Edificación  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
233,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000906 ,Doctor en Programa Oficial de Posgrado en tecnología láser  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
234,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000903 ,Doctor en Programa Oficial de Posgrado en tecnología minera sostenible  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
235,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,4000577 ,Doctor en Programa Oficial de Posgrado en Urbanismo y Territorio  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
236,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5600678 ,Programa de Doctorado en Agroingeniería por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,0,No, , , , , , , , 
237,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28048300 ,Escuela Politécnica de Enseñanza Superior,5601270 ,"Programa de Doctorado en Arquitectura, Diseño, Moda y Sociedad por la Universidad Politécnica de Madrid  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
238,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5601239 ,Programa de Doctorado en Arquitectura y Urbanismo por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
239,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5600679 ,Programa de Doctorado en Automática y Robótica por la Universidad Politécnica de Madrid  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
240,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053654 ,Centro de Investigación en Biotecnología y Genómica de Plantas (CBGP),5600406 ,Programa de Doctorado en Biotecnología y Recursos Genéticos de Plantas y Microorganismos Asociados por la Universidad Politécnica de Madrid  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
241,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28039207 ,Facultad de Ciencias de la Actividad Física y del Deporte (INEF),5600708 ,Programa de Doctorado en Ciencias de la Actividad Física y del Deporte por la Universidad Autónoma de Madrid y la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
242,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28031750 ,Escuela Técnica Superior de Ingeniería de Sistemas Informáticos,5600719 ,Programa de Doctorado en Ciencias y Tecnologías de la Computación para Smart Cities por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
243,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5601099 ,Programa de Doctorado en Comunicación Arquitectónica por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,0,No, , , , , , ,0, 
244,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5600408 ,Programa de Doctorado en Construcción y Tecnología Arquitectónicas por la Universidad Politécnica de Madrid  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
245,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053526 ,Escuela de Doctorado de la Universidad de Alcalá,5600476 ,Programa de Doctorado en Ecología. Conservación y Restauración de Ecosistemas por la Universidad Complutense de Madrid; la Universidad de Alcalá; la Universidad Politécnica de Madrid y la Universidad Rey Juan Carlos  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
246,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28054233 ,Escuela de Doctorado Multidisciplinar de la Universidad Autónoma de Madrid (EDUAM),5601012 ,Programa de Doctorado en Economía y Gestión de la Innovación por la Universidad Autónoma de Madrid; la Universidad Complutense de Madrid y la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
247,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5600672 ,Programa de Doctorado en Energía Solar Fotovoltaica por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
248,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5600720 ,Programa de Doctorado en Energía Sostenible Nuclear y Renovable por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,0,No, , , , , , , , 
249,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5601108 ,Programa de Doctorado en Estructuras de la Edificación por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
250,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051761 ,Escuela Técnica Superior de Ingeniería Aeronáutica y del Espacio,5600736 ,Programa de Doctorado en Ingeniería Aeroespacial por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
251,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5600721 ,"Programa de Doctorado en Ingeniería Ambiental, Química y de los Materiales por la Universidad Politécnica de Madrid  ",None,None,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
252,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",5600532 ,Programa de Doctorado en Ingeniería Biomédica por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
253,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",5600705 ,"Programa de Doctorado en Ingeniería de Estructuras, Cimentaciones y Materiales por la Universidad Politécnica de Madrid  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
